ID,Attrition,Work Life Balance,Job Satisfaction,Marital status,Employment Type,Gender,Department,Salary,Monthly Income,Requested Days,Age
20001906,1,3,3,0,1,1,0,34500,42711.54,172,48
20001907,1,3,3,0,1,0,0,34500,42711.54,25,41
20001908,1,3,3,0,1,0,0,34500,42711.54,57,44
20001909,1,3,3,0,1,1,0,34500,42711.54,0,42
20001910,1,3,3,0,1,1,0,34500,42711.54,92,44
20001911,1,3,3,0,1,0,0,34500,42711.54,10,42
20001912,1,3,3,0,1,1,0,34500,42711.54,52,43
20001913,1,3,3,2,1,1,0,34500,42711.54,0,48
20001914,1,3,3,0,1,1,0,34500,42711.54,35,44
20001915,1,3,3,0,1,1,0,34500,42711.54,5,49
20001916,1,3,3,0,1,1,0,34500,42711.54,48,40
20001917,1,3,3,0,1,0,0,34500,42711.54,11,41
20001918,1,3,3,2,1,1,0,34500,42711.54,44,44
20001919,1,3,3,0,1,1,0,34500,42711.54,4,41
20001920,1,3,3,2,1,0,0,34500,42711.54,136,48
20001921,1,3,3,0,1,1,0,34500,42711.54,0,43
20001922,1,3,3,0,1,0,0,34500,42711.54,36,43
20001923,1,3,3,0,1,1,0,34500,42711.54,25,45
20001924,1,3,3,0,1,0,0,34500,42711.54,97,46
20001925,1,3,3,0,1,1,0,34500,42711.54,0,41
20001926,1,3,3,0,0,1,0,25350,33561.54,53,36
20001927,1,3,3,0,0,0,0,25350,33561.54,20,52
20001928,1,3,3,0,0,1,0,25350,32023.08,81,53
20001929,1,3,3,0,0,1,0,25350,32023.08,7,39
20001930,1,3,3,0,1,1,0,34500,41173.08,135,44
20001931,1,3,3,2,1,1,0,34500,41173.08,25,54
20001932,1,3,3,0,1,1,0,34500,41173.08,63,49
20001933,1,3,3,0,1,1,0,34500,41173.08,0,45
20001934,1,3,3,0,1,1,0,34500,41173.08,30,41
20001935,1,3,3,0,1,1,0,34500,41173.08,15,51
20001936,1,3,3,0,0,0,0,25350,32023.08,140,37
20001937,1,3,3,0,0,0,0,25350,32023.08,0,44
20001938,1,3,3,0,0,0,0,25350,32023.08,37,43
20001939,1,3,3,0,0,1,0,25350,32023.08,10,39
20001940,1,3,3,0,0,1,0,25350,32023.08,200,54
20001941,1,3,3,2,0,0,0,25350,32023.08,0,38
20001942,1,3,3,0,0,0,0,25350,32023.08,53,41
20001943,1,3,3,2,1,0,0,34500,41173.08,7,42
20001944,1,3,3,2,1,1,0,34500,41173.08,43,56
20001945,1,3,3,2,1,1,0,34500,41173.08,120,44
20001946,1,3,3,0,0,0,0,25350,32023.08,88,45
20001947,1,3,3,0,1,1,0,34500,41173.08,8,48
20001948,1,3,3,0,1,1,0,34500,41173.08,148,42
20001949,1,3,3,0,1,1,0,34500,41173.08,0,45
20001950,1,3,3,0,1,1,0,34500,41173.08,25,48
20001951,1,3,3,0,1,1,0,34500,41173.08,12,49
20001952,1,3,3,0,1,1,0,34500,41173.08,379,52
20001953,1,3,3,0,0,0,0,25350,32023.08,0,49
20001954,1,3,3,2,0,1,0,25350,32023.08,40,51
20001955,1,3,3,2,1,1,0,34500,41173.08,5,52
20001956,1,3,3,0,1,1,0,34500,41173.08,74,49
20001957,1,3,3,2,1,1,0,34500,41173.08,0,50
20001958,1,3,3,0,1,1,0,34500,41173.08,50,48
20001959,1,3,3,0,1,0,0,34500,41173.08,19,49
20001960,1,3,3,2,1,1,0,34500,41173.08,77,55
20001961,1,3,3,0,0,0,0,25350,32023.08,0,42
20001962,1,3,3,0,1,0,0,34500,41173.08,67,41
20001963,1,3,3,0,1,1,0,34500,41173.08,15,44
20001964,1,3,3,0,0,1,0,25350,32023.08,63,46
20001965,1,3,3,0,1,0,0,34500,41173.08,0,45
20001966,1,3,3,0,0,0,0,25350,32023.08,58,46
20001967,1,3,3,0,1,0,0,34500,41173.08,7,49
20001968,1,3,3,0,1,0,0,34500,41173.08,148,55
20001969,1,3,3,2,1,1,0,34500,41173.08,0,45
20001970,1,3,3,2,1,1,0,34500,41173.08,12,47
20001971,1,3,3,2,1,1,0,34500,41173.08,120,47
20001972,1,3,3,0,1,1,0,34500,41173.08,43,40
20001973,1,3,3,0,1,1,0,34500,41173.08,16,53
20001974,1,3,3,0,1,1,0,34500,41173.08,25,41
20001975,1,3,3,0,1,1,0,34500,41173.08,10,40
20001976,1,3,3,0,1,0,0,34500,41173.08,73,41
20001977,1,3,3,2,1,1,0,34500,41173.08,0,43
20001978,1,3,3,0,1,0,0,34500,41173.08,37,53
20001979,1,3,3,0,0,1,0,25350,32023.08,5,41
20001980,1,3,3,2,0,1,0,25350,32023.08,82,43
20001981,1,3,3,0,1,1,0,34500,41173.08,0,45
20001982,1,3,3,0,1,1,0,34500,41173.08,50,42
20001983,1,3,3,0,1,1,0,34500,41173.08,17,41
20001984,1,3,3,0,0,0,0,25350,32023.08,45,40
20001985,1,3,3,0,1,1,0,34500,41173.08,0,45
20001986,1,3,3,0,0,1,0,25350,32023.08,26,43
20001987,1,3,3,2,1,1,0,34500,41173.08,5,48
20001988,1,3,3,0,0,1,0,25350,32023.08,41,42
20001989,1,3,3,0,1,1,0,34500,41173.08,0,43
20001990,1,3,3,0,1,1,0,34500,41173.08,70,41
20001991,1,3,3,2,1,1,0,34500,41173.08,120,44
20001992,1,3,3,0,1,0,0,34500,41173.08,34,42
20001993,1,3,3,0,0,1,0,25350,32023.08,0,43
20001994,1,3,3,0,0,1,0,25350,32023.08,24,41
20001995,1,3,3,0,1,0,0,34500,41173.08,133,41
20001996,1,3,3,0,0,1,0,25350,32023.08,33,47
20001997,1,3,3,0,0,1,0,25350,32023.08,0,46
20001998,1,3,3,2,1,0,0,34500,41173.08,37,41
20001999,1,3,3,2,1,1,0,34500,41173.08,22,49
20002000,1,3,3,0,1,1,0,34500,41173.08,47,44
20002001,1,3,3,0,1,1,0,34500,41173.08,4,42
20002002,1,3,3,0,1,1,0,34500,41173.08,135,40
20002003,1,3,3,0,0,1,0,25350,32023.08,3,43
20002004,1,3,3,0,1,0,0,34500,41173.08,90,44
20002005,1,3,3,0,1,0,0,34500,41173.08,0,37
20002006,1,3,3,0,0,0,0,25350,32023.08,26,39
20002007,1,3,3,0,1,1,0,34500,41173.08,7,42
20002008,1,3,3,2,1,1,0,34500,41173.08,30,43
20002009,1,3,3,0,1,1,0,34500,41173.08,0,42
20002010,1,3,3,2,1,1,0,34500,41173.08,49,51
20002011,1,3,3,0,1,1,0,34500,41173.08,30,43
20002012,1,3,3,0,1,1,0,34500,41173.08,56,39
20002013,1,3,3,0,1,1,0,34500,41173.08,0,40
20002014,1,3,3,0,1,1,0,34500,41173.08,20,38
20002015,1,3,3,0,1,1,0,34500,41173.08,8,44
20002016,1,3,3,2,1,1,0,34500,41173.08,171,45
20002017,1,3,3,0,1,1,0,34500,41173.08,30,43
20002018,1,3,3,0,1,1,0,34500,41173.08,40,41
20002019,1,3,3,0,1,1,0,34500,41173.08,16,42
20002020,1,3,3,0,1,1,0,34500,41173.08,33,42
20002021,1,3,3,0,0,1,0,25350,32023.08,0,54
20002022,1,3,3,0,0,1,0,25350,32023.08,152,54
20002023,1,3,3,0,1,1,0,34500,41173.08,2,45
20002024,1,3,3,0,1,1,0,34500,41173.08,39,44
20002025,1,3,3,0,1,1,0,34500,41173.08,0,40
20002026,1,3,3,0,1,1,0,34500,41173.08,35,48
20002027,1,3,3,0,1,1,0,34500,34500,10,44
20002028,1,3,3,0,1,1,0,34500,34500,30,54
20002029,1,3,3,0,1,0,0,34500,34500,30,41
20002030,1,3,3,2,1,1,0,34500,41173.08,75,41
20002031,1,3,3,0,1,1,0,34500,41173.08,10,44
20002032,1,3,3,0,1,1,0,34500,41173.08,137,44
20002033,1,3,3,0,1,1,0,34500,41173.08,0,42
20002034,1,3,3,0,0,0,0,25350,32023.08,17,46
20002035,1,3,3,0,1,1,0,34500,41173.08,14,40
20002036,1,3,3,0,1,0,0,34500,41173.08,35,40
20002037,1,3,3,0,1,1,0,34500,41173.08,0,49
20002038,1,3,3,2,1,1,0,34500,41173.08,44,54
20002039,1,3,3,2,1,1,0,34500,41173.08,8,43
20002040,1,3,3,0,0,1,0,25350,32023.08,57,38
20002041,1,3,3,0,1,1,0,34500,41173.08,0,42
20002042,1,3,3,0,1,1,0,34500,41173.08,35,46
20002043,1,3,3,0,1,1,0,34500,41173.08,15,42
20002044,1,3,3,0,0,1,0,25350,32023.08,55,46
20002045,1,3,3,0,1,1,0,34500,41173.08,0,45
20002046,1,3,3,0,1,1,0,34500,41173.08,55,42
20002047,1,3,3,0,0,0,0,25350,32023.08,9,44
20002048,1,3,3,0,0,1,0,25350,32023.08,72,43
20002049,1,3,3,2,1,0,0,34500,41173.08,0,35
20002050,1,3,3,0,1,1,0,34500,41173.08,94,42
20002051,1,3,3,2,1,0,0,34500,41173.08,10,46
20002052,1,3,3,0,1,1,0,34500,41173.08,47,35
20002053,1,3,0,0,1,1,0,34500,41173.08,0,45
20002054,1,3,0,0,1,1,0,34500,41173.08,42,46
20002055,1,3,0,0,1,0,0,34500,41173.08,10,42
20002056,1,3,0,0,1,1,0,34500,41173.08,21,43
20002057,1,3,0,0,0,1,0,25350,32023.08,3,40
20002058,1,3,0,0,0,0,0,25350,32023.08,170,41
20002059,1,3,0,0,0,1,0,25350,32023.08,10,39
20002060,1,3,0,0,1,1,0,34500,34500,37,41
20002061,1,3,0,0,1,1,0,34500,34500,7,41
20002062,1,3,0,0,0,1,0,25350,25350,36,42
20002063,1,3,0,0,1,1,0,34500,34500,15,41
20002064,1,3,0,0,1,1,0,34500,34500,32,42
20002065,1,3,0,0,1,1,0,34500,34500,0,42
20002066,1,3,0,0,1,1,0,34500,34500,52,40
20002067,1,3,0,0,1,1,0,34500,34500,5,40
20002068,1,3,0,0,1,1,0,34500,34500,67,42
20002069,1,3,0,0,1,1,0,34500,34500,0,39
20002070,1,3,0,0,1,1,0,34500,34500,18,40
20002071,1,3,0,2,1,1,0,34500,34500,125,48
20002072,1,3,0,0,1,1,0,34500,34500,73,41
20002073,1,3,0,2,1,1,0,34500,34500,0,41
20002074,1,3,0,0,1,1,0,34500,34500,55,41
20002075,1,3,0,0,1,1,0,34500,34500,6,41
20002076,1,3,0,0,1,1,0,34500,34500,80,41
20002077,1,3,0,0,1,1,0,34500,34500,0,41
20002078,1,3,0,0,1,1,0,34500,34500,148,41
20002079,1,3,0,0,1,1,0,34500,34500,6,40
20002080,1,3,0,0,1,1,0,34500,34500,162,41
20002081,1,3,0,0,1,1,0,34500,34500,0,41
20002082,1,3,0,0,1,1,0,34500,34500,50,39
20002083,1,3,0,0,1,1,0,34500,34500,40,41
20002084,1,3,0,0,1,1,0,34500,34500,76,41
20002085,1,3,0,0,1,0,0,34500,34500,12,40
20002086,1,3,0,0,1,1,0,34500,34500,36,40
20002087,1,3,0,0,1,1,0,34500,34500,9,39
20002088,1,3,0,0,1,1,0,34500,34500,36,41
20002089,1,3,0,0,1,1,0,34500,34500,0,42
20002090,1,3,0,2,1,1,0,34500,34500,30,40
20002091,1,3,0,0,1,1,0,34500,34500,20,42
20002092,1,3,0,0,1,1,0,34500,41173.08,181,41
20002093,1,3,0,0,1,1,0,34500,42711.54,0,42
20002094,1,3,0,0,1,1,0,34500,42711.54,37,40
20002095,1,3,0,0,1,1,0,34500,42711.54,5,40
20002096,1,3,0,0,1,1,0,34500,42711.54,50,40
20002097,1,3,0,0,1,1,0,34500,42711.54,0,46
20002098,1,3,0,0,1,1,0,34500,42711.54,260,41
20002099,1,3,0,0,1,1,0,34500,42711.54,24,40
20002100,1,3,0,0,1,1,0,34500,42711.54,92,37
20002101,1,3,0,0,0,1,0,25350,33561.54,0,45
20002102,1,3,0,2,1,1,0,34500,42711.54,51,41
20002103,1,3,0,0,1,1,0,34500,42711.54,3,41
20002104,0,0,0,2,1,0,0,34500,42711.54,58,44
20002105,0,0,0,0,1,0,0,34500,42711.54,4,44
20002106,0,0,0,0,1,1,0,34500,42711.54,51,43
20002107,0,0,0,0,1,1,0,34500,42711.54,5,44
20002108,0,0,0,2,0,1,0,25350,33561.54,78,48
20002109,0,0,0,0,1,1,0,34500,42711.54,0,44
20002110,0,0,0,0,0,1,0,25350,33561.54,33,45
20002111,0,0,0,0,1,1,0,34500,42711.54,9,45
20002112,0,0,0,0,0,1,0,25350,33561.54,135,46
20002113,0,0,0,2,1,1,0,34500,42711.54,15,45
20002114,0,0,0,0,1,1,0,34500,42711.54,49,45
20002115,0,0,0,0,1,0,0,34500,42711.54,5,45
20002116,0,0,0,2,1,1,0,34500,42711.54,156,44
20002117,0,0,0,2,1,1,0,34500,42711.54,0,46
20002118,0,0,0,0,0,1,0,25350,33561.54,242,44
20002119,0,0,0,0,0,1,0,25350,33561.54,10,45
20002120,1,3,0,0,0,1,0,25350,33561.54,80,49
20002121,1,3,0,0,0,1,0,25350,33561.54,0,50
20002122,1,3,0,0,1,0,0,34500,42711.54,142,42
20002123,1,3,0,0,1,1,0,34500,42711.54,12,53
20002124,1,3,0,2,1,1,0,34500,42711.54,49,40
20002125,1,3,0,0,1,0,0,34500,42711.54,0,42
20002126,1,3,0,0,1,0,0,34500,41173.08,45,46
20002127,1,3,0,0,1,1,0,34500,41173.08,156,46
20002128,1,3,0,0,1,0,0,34500,41173.08,38,39
20002129,1,3,0,0,1,0,0,34500,41173.08,0,44
20002130,1,3,0,0,1,0,0,34500,41173.08,128,45
20002131,1,3,0,0,0,1,0,25350,32023.08,6,45
20002132,1,3,0,0,0,1,0,25350,32023.08,44,44
20002133,1,3,0,0,1,1,0,34500,41173.08,0,45
20002134,1,3,0,0,1,1,0,34500,41173.08,47,43
20002135,1,3,0,0,1,1,0,34500,41173.08,16,44
20002136,1,3,0,0,0,1,0,25350,32023.08,43,42
20002137,1,3,0,0,1,1,0,34500,41173.08,0,39
20002138,1,3,0,2,1,1,0,34500,41173.08,62,45
20002139,1,3,0,0,1,1,0,34500,41173.08,30,45
20002140,0,0,0,0,1,1,0,34500,41173.08,140,43
20002141,0,0,0,2,1,1,0,34500,41173.08,10,45
20002142,0,0,0,0,1,1,0,34500,41173.08,22,42
20002143,0,0,0,0,1,1,0,34500,41173.08,20,42
20002144,0,0,0,2,1,1,0,34500,41173.08,28,41
20002145,0,0,0,0,1,1,0,34500,41173.08,0,45
20002146,0,0,0,0,0,0,0,25350,32023.08,126,44
20002147,0,0,0,0,0,0,0,25350,32023.08,7,46
20002148,0,0,0,0,1,0,0,34500,41173.08,49,44
20002149,0,0,0,0,1,1,0,34500,41173.08,5,46
20002150,0,0,0,0,0,1,0,25350,32023.08,21,39
20002151,0,0,0,0,1,1,0,34500,41173.08,18,53
20002152,0,0,0,0,0,0,0,25350,32023.08,46,45
20002153,0,0,0,0,0,0,0,25350,32023.08,0,46
20002154,0,0,0,0,0,1,0,25350,32023.08,13,47
20002155,0,0,0,0,0,1,0,25350,32023.08,8,45
20002156,0,0,0,0,1,1,0,34500,41173.08,95,41
20002157,0,1,0,0,1,1,0,34500,41173.08,0,44
20002158,0,1,0,0,1,1,0,34500,41173.08,43,43
20002159,0,1,0,2,1,1,0,34500,34500,10,42
20002160,0,1,0,0,1,1,0,34500,34500,32,41
20002161,0,1,0,0,1,1,0,34500,34500,0,43
20002162,0,1,0,2,1,1,0,34500,42711.54,80,42
20002163,0,1,0,0,1,1,0,34500,42711.54,8,41
20002164,0,1,0,0,1,1,0,34500,42711.54,23,47
20002165,0,1,0,0,1,0,0,34500,42711.54,0,42
20002166,0,1,0,0,1,1,0,34500,42711.54,31,41
20002167,0,1,0,2,1,1,0,34500,42711.54,120,42
20002168,0,1,0,0,1,1,0,34500,42711.54,49,42
20002169,0,1,0,0,1,1,0,34500,42711.54,15,43
20002170,0,1,0,2,1,1,0,34500,42711.54,17,41
20002171,0,1,0,2,1,1,0,34500,42711.54,6,43
20002172,0,1,0,0,0,1,0,25350,33561.54,46,44
20002173,0,1,0,0,0,1,0,25350,33561.54,0,41
20002174,0,1,0,0,1,1,0,34500,42711.54,34,42
20002175,0,1,0,0,1,1,0,34500,42711.54,4,42
20002176,0,1,0,0,1,1,0,34500,42711.54,66,42
20002177,0,1,0,2,1,1,0,34500,42711.54,0,44
20002178,0,1,0,0,0,0,0,25350,33561.54,43,41
20002179,0,1,0,2,1,0,0,34500,42711.54,3,46
20002180,0,1,0,0,0,1,0,25350,33561.54,141,42
20002181,0,1,0,0,1,1,0,34500,42711.54,0,52
20002182,0,1,0,0,0,1,0,25350,33561.54,51,45
20002183,0,1,0,0,0,1,0,25350,33561.54,32,45
20002184,0,1,0,0,0,1,0,25350,33561.54,34,44
20002185,0,1,0,0,1,1,0,34500,42711.54,0,43
20002186,0,1,0,0,1,1,0,34500,42711.54,73,46
20002187,0,1,0,2,1,1,0,34500,42711.54,5,44
20002188,0,1,0,0,0,1,0,25350,33561.54,151,43
20002189,0,1,0,0,0,1,0,25350,33561.54,0,44
20002190,0,1,0,0,0,1,0,25350,33561.54,26,47
20002191,0,1,0,0,1,0,0,34500,41173.08,7,44
20002192,0,1,0,0,1,1,0,34500,42711.54,45,43
20002193,0,1,0,0,1,1,0,34500,42711.54,5,45
20002194,0,1,0,0,1,1,0,34500,42711.54,140,42
20002195,0,1,0,2,1,1,0,34500,42711.54,6,41
20002196,0,1,0,0,1,1,0,34500,42711.54,35,41
20002197,1,1,1,0,1,1,0,34500,42711.54,2,45
20002198,1,1,1,0,1,0,0,34500,42711.54,35,42
20002199,1,1,1,0,1,1,0,34500,42711.54,2,43
20002200,1,1,1,0,1,1,0,34500,42711.54,57,42
20002201,1,1,1,2,1,1,0,34500,42711.54,0,42
20002202,1,1,1,0,1,1,0,34500,42711.54,52,44
20002203,1,1,1,2,1,1,0,34500,42711.54,120,44
20002204,1,1,1,2,1,1,0,34500,42711.54,65,48
20002205,1,1,1,0,1,0,0,34500,42711.54,0,46
20002206,1,1,1,2,0,1,0,25350,33561.54,34,55
20002207,1,1,1,0,1,0,0,34500,42711.54,5,45
20002208,1,1,1,0,0,1,0,25350,33561.54,33,42
20002209,1,1,1,0,0,1,0,25350,33561.54,0,39
20002210,1,1,1,0,1,1,0,34500,42711.54,29,45
20002211,1,1,1,0,1,1,0,34500,42711.54,15,45
20002212,1,1,1,0,1,0,0,34500,42711.54,47,44
20002213,1,1,1,0,1,1,0,34500,42711.54,0,45
20002214,1,1,1,2,0,1,0,25350,33561.54,21,55
20002215,1,1,1,0,1,1,0,34500,42711.54,123,44
20002216,1,1,1,0,1,1,0,34500,42711.54,57,43
20002217,1,1,1,0,1,1,0,34500,42711.54,0,48
20002218,1,1,1,0,1,1,0,34500,42711.54,47,44
20002219,1,1,1,0,1,1,0,34500,42711.54,3,41
20002220,1,1,1,0,1,0,0,34500,42711.54,40,45
20002221,1,1,1,2,1,1,0,34500,42711.54,0,41
20002222,1,1,1,0,1,1,0,34500,42711.54,37,44
20002223,1,1,1,0,1,1,0,34500,42711.54,5,43
20002224,1,1,1,0,1,1,0,34500,42711.54,46,43
20002225,1,1,1,0,0,1,0,25350,32023.08,8,38
20002226,1,1,1,0,0,1,0,25350,32023.08,9,45
20002227,1,1,1,0,1,1,0,34500,41173.08,2,40
20002228,1,1,1,2,1,1,0,34500,41173.08,28,45
20002229,1,1,1,2,1,1,0,34500,41173.08,0,51
20002230,1,1,1,0,0,0,0,25350,32023.08,18,49
20002231,1,1,1,0,1,0,0,34500,41173.08,5,38
20002232,1,1,1,0,1,0,0,34500,41173.08,42,43
20002233,1,1,1,0,1,1,0,34500,41173.08,0,46
20002234,1,1,1,0,1,1,0,34500,41173.08,31,50
20002235,1,1,1,0,1,1,0,34500,41173.08,8,56
20002236,1,1,1,0,1,1,0,34500,41173.08,69,42
20002237,1,1,1,0,1,1,0,34500,41173.08,1,40
20002238,1,1,1,2,1,1,0,34500,41173.08,42,41
20002239,1,1,1,0,0,1,0,25350,32023.08,35,43
20002240,1,1,1,0,0,0,0,25350,32023.08,165,42
20002241,1,1,1,0,1,0,0,34500,41173.08,0,39
20002242,1,1,1,0,1,0,0,34500,41173.08,139,37
20002243,1,1,1,0,1,1,0,34500,41173.08,6,51
20002244,1,1,1,0,0,1,0,25350,32023.08,189,34
20002245,1,1,1,0,1,1,0,34500,41173.08,0,41
20002246,1,1,1,0,1,0,0,34500,41173.08,37,40
20002247,1,1,1,2,1,1,0,34500,41173.08,10,40
20002248,1,1,1,2,1,0,0,34500,41173.08,67,44
20002249,1,1,1,2,1,1,0,34500,41173.08,0,39
20002250,1,1,1,0,1,1,0,34500,41173.08,15,45
20002251,1,1,1,2,1,1,0,34500,41173.08,19,51
20002252,1,1,1,2,1,1,0,34500,41173.08,70,54
20002253,1,1,1,2,1,0,0,34500,41173.08,20,43
20002254,1,1,1,0,1,1,0,34500,41173.08,26,42
20002255,1,1,1,0,1,1,0,34500,41173.08,5,42
20002256,1,1,1,0,1,1,0,34500,41173.08,165,44
20002257,1,1,1,0,0,0,0,25350,32023.08,0,38
20002258,1,1,1,0,1,1,0,34500,41173.08,28,40
20002259,1,1,1,0,1,1,0,34500,41173.08,25,40
20002260,1,1,1,0,1,1,0,34500,41173.08,82,41
20002261,1,1,1,0,1,1,0,34500,41173.08,0,34
20002262,1,1,1,0,1,1,0,34500,41173.08,36,40
20002263,1,1,1,0,1,1,0,34500,41173.08,7,39
20002264,1,1,1,2,1,0,0,34500,41173.08,49,49
20002265,1,1,1,0,1,1,0,34500,41173.08,0,38
20002266,1,1,1,0,1,1,0,34500,41173.08,22,41
20002267,1,1,1,0,1,1,0,34500,41173.08,29,41
20002268,1,1,1,0,1,1,0,34500,41173.08,57,43
20002269,1,1,1,0,1,1,0,34500,41173.08,0,39
20002270,1,1,1,0,1,1,0,34500,41173.08,45,39
20002271,1,1,1,0,1,1,0,34500,41173.08,5,42
20002272,1,1,1,0,1,1,0,34500,41173.08,37,42
20002273,1,1,1,0,0,1,0,25350,32023.08,0,39
20002274,1,1,1,0,1,1,0,34500,41173.08,12,42
20002275,1,1,1,0,1,1,0,34500,41173.08,15,40
20002276,1,1,1,2,1,1,0,34500,41173.08,46,42
20002277,1,1,1,0,1,1,0,34500,41173.08,0,41
20002278,1,1,1,0,1,1,0,34500,41173.08,35,40
20002279,1,1,1,0,1,1,0,34500,41173.08,15,41
20002280,1,1,1,0,1,1,0,34500,41173.08,141,40
20002281,1,1,1,0,1,1,0,34500,41173.08,140,43
20002282,1,1,1,0,1,0,0,34500,41173.08,19,40
20002283,1,1,1,0,1,1,0,34500,41173.08,4,39
20002284,1,1,1,0,1,1,0,34500,41173.08,43,41
20002285,1,1,1,0,1,1,0,34500,41173.08,0,41
20002286,1,1,1,0,1,1,0,34500,41173.08,250,41
20002287,1,1,1,2,1,1,0,34500,41173.08,3,42
20002288,1,1,1,0,1,1,0,34500,41173.08,47,39
20002289,1,1,1,0,1,1,0,34500,41173.08,0,40
20002290,1,1,1,0,1,1,0,34500,41173.08,140,42
20002291,1,1,1,0,1,1,0,34500,41173.08,3,42
20002292,1,1,1,0,1,1,0,34500,41173.08,36,40
20002293,1,1,1,2,1,1,0,34500,41173.08,0,42
20002294,1,1,1,0,1,1,0,34500,41173.08,58,42
20002295,1,1,1,0,1,1,0,34500,41173.08,13,40
20002296,1,1,1,0,1,1,0,34500,41173.08,147,41
20002297,1,1,1,0,1,1,0,34500,41173.08,0,41
20002298,1,1,1,0,1,1,0,34500,41173.08,39,40
20002299,1,1,1,0,1,1,0,34500,41173.08,5,42
20002300,1,1,1,0,1,1,0,34500,41173.08,56,40
20002301,1,1,1,0,1,1,0,34500,41173.08,0,40
20002302,1,1,1,0,1,1,0,34500,41173.08,51,41
20002303,1,1,1,0,1,1,0,34500,41173.08,8,39
20002304,1,1,1,2,1,1,0,34500,41173.08,18,39
20002305,1,1,1,0,1,1,0,34500,41173.08,0,40
20002306,1,1,1,0,1,1,0,34500,41173.08,142,41
20002307,1,1,1,0,1,1,0,34500,41173.08,5,40
20002308,1,1,1,0,1,0,0,34500,41173.08,48,41
20002309,1,1,1,0,1,1,0,34500,41173.08,2,43
20002310,1,1,1,0,0,1,0,25350,32023.08,45,51
20002311,1,1,1,2,0,0,0,25350,32023.08,3,56
20002312,1,1,1,0,1,1,0,34500,41173.08,41,40
20002313,1,1,1,2,1,1,0,34500,41173.08,0,41
20002314,1,1,1,0,1,0,0,34500,41173.08,45,47
20002315,1,1,1,0,0,1,0,25350,32023.08,3,35
20002316,1,1,1,0,0,0,0,25350,32023.08,77,44
20002317,1,1,1,0,0,0,0,25350,32023.08,0,37
20002318,1,1,1,0,0,1,0,25350,32023.08,131,37
20002319,1,1,1,0,1,1,0,34500,41173.08,10,42
20002320,1,1,1,0,1,1,0,34500,41173.08,64,40
20002321,1,1,1,0,1,1,0,34500,41173.08,0,40
20002322,1,1,1,0,0,1,0,25350,32023.08,18,42
20002323,1,1,1,0,0,0,0,25350,32023.08,18,52
20002324,1,1,1,0,1,1,0,34500,42711.54,51,44
20002325,1,1,1,0,1,1,0,34500,42711.54,25,44
20002326,1,1,1,0,0,1,0,25350,33561.54,22,46
20002327,1,1,1,0,0,1,0,25350,33561.54,2,44
20002328,1,1,1,2,1,1,0,34500,42711.54,26,43
20002329,1,1,1,0,1,1,0,34500,42711.54,0,45
20002330,1,1,1,0,0,0,0,25350,33561.54,26,46
20002331,1,1,1,0,1,1,0,34500,42711.54,4,46
20002332,1,1,1,0,0,1,0,25350,33561.54,19,44
20002333,1,1,1,0,1,1,0,34500,42711.54,0,48
20002334,1,1,1,2,1,1,0,34500,42711.54,55,46
20002335,1,1,1,0,1,1,0,34500,42711.54,8,44
20002336,1,1,1,0,1,1,0,34500,42711.54,38,44
20002337,1,1,1,0,1,1,0,34500,42711.54,6,44
20002338,1,1,1,0,1,0,0,34500,42711.54,47,47
20002339,1,1,1,2,1,1,0,34500,42711.54,5,50
20002340,1,1,1,2,1,1,0,34500,42711.54,50,56
20002341,1,1,1,0,1,1,0,34500,42711.54,0,51
20002342,1,1,1,0,1,0,0,34500,42711.54,32,49
20002343,1,1,1,2,1,0,0,34500,42711.54,30,42
20002344,1,1,1,0,1,1,0,34500,42711.54,77,47
20002345,1,1,1,2,1,1,0,34500,42711.54,0,47
20002346,1,1,1,0,1,1,0,34500,42711.54,17,44
20002347,1,1,1,0,1,0,0,34500,42711.54,11,44
20002348,1,1,1,0,0,1,0,25350,33561.54,162,45
20002349,1,1,1,0,0,0,0,25350,33561.54,0,45
20002350,1,1,1,0,0,0,0,25350,33561.54,41,37
20002351,1,1,1,0,0,1,0,25350,33561.54,6,44
20002352,1,1,1,0,0,0,0,25350,33561.54,78,40
20002353,1,1,1,0,1,1,0,34500,42711.54,0,46
20002354,1,1,1,0,1,1,0,34500,42711.54,25,46
20002355,1,1,1,0,1,1,0,34500,42711.54,4,44
20002356,1,1,1,0,0,1,10,22850,29523.08,50,46
20002357,1,1,1,2,1,1,10,35000,43211.54,0,50
20002358,1,1,1,0,0,1,10,22850,31061.54,27,45
20002359,1,1,1,0,1,1,10,35000,43211.54,16,54
20002360,1,1,1,2,1,1,10,35000,43211.54,34,47
20002361,1,1,1,0,1,1,10,35000,43211.54,0,54
20002362,1,1,1,0,1,0,10,35000,43211.54,29,44
20002363,1,1,1,2,1,1,10,35000,43211.54,10,56
20002364,1,1,1,0,1,1,10,35000,43211.54,165,50
20002365,1,1,1,0,1,0,10,35000,43211.54,10,42
20002366,1,1,1,0,1,1,10,35000,43211.54,32,43
20002367,1,1,1,0,1,1,10,35000,43211.54,10,46
20002368,1,1,1,0,1,1,10,35000,43211.54,52,44
20002369,1,1,1,0,1,0,10,35000,43211.54,4,47
20002370,1,1,1,2,1,1,10,35000,43211.54,142,44
20002371,1,1,1,0,0,1,10,22850,31061.54,20,43
20002372,1,1,1,0,1,1,10,35000,43211.54,46,45
